Student ID,Dropout (1=Yes 0=No),Degree Code,Study Mode,Entry Year,Admission Type,Active Enrollment,Displaced Student,Second Degree Student,Overall Pass Rate (%),Pass Rate Semester A (%),Pass Rate Semester B (%),Pass Rate Last Year (%),Pass Rate 2 Years Ago (%),Credits Enrolled Total,Credits Passed Total,Credits Passed Normal,Credits Passed Sem A,Credits Passed Sem B,Credits Pending Grade,Lowest Year of Study,Highest Year of Study,Unpaid Fees Flag,Platform Days Logged (Total),Platform Events (Total),Platform Minutes (Total),Platform Visits (Total),Campus WiFi Days (Total),Resource Access Days (Total),Assignment Submissions (Total),Test Submissions (Total),Performance Bucket,Engagement Level,Credits Enrolled Band
60c80c2d5df5,0,d6f0c71ef0c8,1,2017,NAP,1,1,,72.97,83.33,63.16,100,53.48837209302325,55.5,40.5,40.5,22.5,18,0,3,4,,4,18,278.60765000000004,6,49,2,,,2,1,1
60c93217dc0b,0,01d54579da44,1,2019,NAP,1,0,,93.18,70,100,63.63636363636363,65,66,61.5,61.5,10.5,9,0,3,4,,,,,,164,,,,3,,2
60c94963e904,0,bb668ca95563,1,,,0,1,,,,,12.5,67.5,43.5,0,0,0,0,0,1,2,,8,50,489.8047,12,4,3,,,,1,1
60caf4570d45,0,38b2d03f3256,1,2021,NAP,1,0,,90,80,100,100,,60,54,54,24,30,0,2,2,,46,158,2917.9068666666662,64,146,30,,,3,2,1
60cb437a01e2,0,7045d16ae7f0,1,2022,NAP,1,1,,100,100,100,,,60,60,61,30,30,0,1,1,,57,445,7295.713866666667,161,111,43,,,3,2,1
60cd37306f80,0,01d54579da44,1,2018,NAP,0,1,,89.66,50,100,36.66666666666666,100,43.5,39,44.15,4.5,10.5,0,5,5,,8,51,428.9616666666666,10,83,4,,,3,1,1
60ce848f08d8,0,ec2e990b934d,1,2018,NAP,1,1,,68.29,70.83,64.71,30.23255813953488,38.63636363636363,61.5,42,42,25.5,16.5,0,2,4,,32,244,2748.7999,55,119,16,,,2,2,2
60d596d0de29,0,5cf4e26bd3d8,0,2022,NAP,1,1,,0,0,0,,,60,0,0,0,0,0,1,1,,1,5,36.52136666666667,1,,8,,,0,1,1
60d7d6f2f7b2,0,2811745d7b8d,1,2022,NAP,1,0,,70,60,80,,,60,42,42,18,24,0,1,1,,19,103,1192.9886499999998,25,125,18,,,2,1,1
60dd828464a3,0,2206b111c94d,1,,,1,0,,25.81,72.73,0,0,22.5,46.5,12,12,12,0,0,1,1,,,,,,39,,,,0,,1
60ddccee7e06,0,091ebb75152d,1,,,0,1,,100,,100,80,,12,12,12,0,12,0,1,1,,,,,,97,,,,3,,0
60df3551320d,0,79d6eaa26761,1,2022,NAP,1,0,,100,100,100,,,60,60,60,18,24,0,1,1,,70,556,5126.426333333333,131,96,38,,,3,3,1
60e1f1d000cc,0,968076be2e38,1,2022,NAP,1,0,,80,100,60,,,60,48,48,30,18,0,1,1,,10,77,715.7023333333334,16,79,5,,,2,1,1
60e8740f6386,0,5ec1a0c99d42,1,2022,NAP,1,1,,100,100,100,,,60,60,60,9,6,0,1,1,,3,11,137.9118,4,,1,,,3,1,1
60e8cb31ff3d,0,d6061bbee6cf,1,2021,NAP,1,1,,100,100,100,100,,60,60,60,30,30,0,2,2,,73,397,8671.777766666666,167,121,42,,,3,3,1
60ee98e93d44,0,a512db2741cd,1,2020,NAP,1,1,,77.78,100,65.71,87.5,90.90909091,81,63,68.49,28.5,34.5,0,2,3,,4,29,181.20496666666668,5,90,3,,,2,1,2
60eefbc85303,0,01d54579da44,1,2021,NAP,1,0,,91.96,100,90.11,56.66666666666666,,56,51.5,51.5,10.5,11,0,1,2,,8,17,285.22505,8,146,3,,,3,1,1
60f43c89edb2,0,210e3b160c35,1,2021,NAP,1,0,,100,100,100,100,,60,60,60,31.5,28.5,0,2,2,,37,281,2394.0544333333332,70,139,32,,,3,2,1
60f657fa0960,0,38b2d03f3256,1,2020,NAP,1,1,,66.67,46.15,82.35,50,90,45,30,30,9,21,0,2,3,,31,216,506.51548333333335,39,106,27,,,2,2,1
60f7cc295040,0,79d6eaa26761,1,2013,NSC,0,1,,100,,100,0,100,12,12,12,0,12,0,4,4,,2,7,90.91043333333332,2,,1,,,3,1,0
60f8a717779f,0,61a229bae1e9,1,2019,NAP,0,0,,100,100,100,100,100,60,60,60,39,21,0,4,4,,32,196,1995.4909666666665,46,47,17,,,3,2,1
610344e376af,0,3b731d7620bf,1,,,0,1,,100,100,100,100,,51,51,60,30,9,0,2,2,,,,,,11,,,,3,,1
6105e2b9aebf,0,1d0ebea552eb,1,2020,NAP,1,1,,100,100,100,100,100,60,60,60,30,30,0,3,3,,54,419,4770.384866666667,102,119,45,,,3,2,1
6108dccea922,0,3d3286f7cd19,1,2022,NAP,1,0,,90,66.67,100,,,60,54,54,12,24,0,1,1,,28,109,1584.6764333333333,35,115,14,,,3,2,1
6109d2975796,0,f06ca10f4977,0,,,1,0,,100,,100,0,60,18,18,18,0,18,0,1,1,,,,,,132,,,,3,,0
610a55418c99,0,d6061bbee6cf,1,2021,NAP,1,0,,100,100,100,100,,60,60,60,30,30,0,2,2,,,,,,204,,,,3,,1
610febf76445,0,2811745d7b8d,1,2019,NAP,0,1,,70,100,40,100,100,60,42,60,30,12,0,4,4,,12,53,601.35825,15,70,7,,,2,1,1
61172cfd6752,0,620c9c332101,1,2022,NAP,1,0,,65,100,30,,,60,39,39,30,9,0,1,1,,36,157,2279.2711833333333,52,116,18,,,2,2,1
611bbfda7d02,0,210e3b160c35,1,2017,NAP,0,0,,100,100,100,68.42105263157895,85,42,42,42,10.5,22.5,0,3,4,,,,,,44,,,,3,,1
61277d6a1cad,0,5ec1a0c99d42,1,2021,NTE,0,0,,84.31,52.94,100,100,,76.5,64.5,64.5,13.5,42,0,3,4,,6,17,227.9431166666667,6,,3,,,3,1,2
612f756bf71d,0,8e612bd1f5d1,1,2018,NAP,0,1,,100,,100,77.77777777777779,100,12,12,12,0,12,0,4,4,,,,,,3,,,,3,,0
6133e4680cf2,0,d4ee9f58e586,1,2022,NAP,1,1,,100,100,100,,,60,60,60,13.5,19.5,0,1,1,,97,596,6799.4461833333335,166,105,68,,,3,3,1
6137b39870c3,0,740c59b88403,1,,,1,1,,60,68.18,50,,,60,36,40.5,22.5,13.5,0,1,1,,,,,,227,,,,1,,1
6137e70b7d94,0,968076be2e38,1,,,0,1,,0,0,0,,,60,0,0,0,0,0,1,1,"1,0",5,26,227.00064999999998,6,,4,,,0,1,1
613b76785e69,0,80c3cd40fa35,1,2013,NAI,1,1,,0,,0,0,0,12,0,0,0,0,0,4,4,,,,,,,,,,0,,0
613c69e9f427,0,be47addbcb8f,1,,,0,1,,0,0,0,100,,60,0,0,0,0,0,1,1,"1,0",30,195,2368.8782166666665,57,23,22,,,0,2,1
613ccffb2df7,0,01d54579da44,1,2019,NAP,1,1,,100,100,100,100,100,60,60,60,9,9,0,4,4,,45,244,2381.1495166666664,70,151,35,,,3,2,1
6141939ee663,0,dac53c17c250,1,2019,NAP,0,1,,90.91,80,100,100,100,66,60,60,24,36,0,4,4,,21,155,1399.4636666666665,39,97,13,,,3,2,2
6141d7854840,0,d6a403173361,1,2021,NLE,1,1,,19.51,26.67,15.38,15,,61.5,12,12,6,6,0,1,2,,9,78,635.9756,13,84,4,,,0,1,2
6142a939960e,0,01d54579da44,1,2018,NAP,1,0,,38.1,50,35.29,21.951219512195124,0,63,24,24,6,0,0,1,2,,51,391,3273.44945,72,126,45,,,0,2,2
6142d7c52ddb,0,1d0ebea552eb,1,2022,NAP,1,1,,100,100,100,,,60,60,60,30,30,0,1,1,,42,276,2838.345333333333,50,131,30,,,3,2,1
61432e50487f,0,24fae883d5ce,1,,,0,0,,0,0,0,,,60,0,0,0,0,0,1,1,"1,0",,,,,,,,,0,,1
6144997f7da6,0,d6a403173361,1,2020,NAP,1,1,,75,46.15,88.89,32.5,75,60,45,45,9,27,0,1,3,,24,84,1467.592133333333,30,156,16,,,2,2,1
6148844dae76,0,8bcbb4c131df,1,2022,NAP,1,1,,100,100,100,,,60,60,60,21,21,0,1,1,,148,2291,12207.307666666668,330,142,99,,,3,3,1
614d8b07941e,1,41e521adf8ae,1,2021,NAP,0,0,,27.5,52.38,0,50,,60,16.5,16.5,16.5,0,0,1,2,,15,73,912.0224833333333,22,126,7,,,0,1,1
6155b5769efd,0,605e9e90d537,1,,,0,0,,,,,,,60,0,0,0,0,0,1,1,,,,,,,,,,,,1
6158810d6b56,0,7ed8f0f3b707,1,2020,NAP,1,1,,52.17,60,46.15,73.80952380952381,60,69,36,36,18,18,0,2,4,,12,55,626.7473,14,,8,,,1,1,2
6161e1933b91,0,5ec1a0c99d42,1,2019,NAP,1,1,,22.5,100,0,20,75,60,13.5,13.5,13.5,0,0,2,4,,4,10,128.19826666666668,2,26,3,,,0,1,1
61623e7b3c81,0,7559ca4a957c,1,2022,NSC,1,1,,100,100,100,,,42,42,42,12,6,0,1,1,,153,1455,12715.076066666668,366,56,73,,,3,3,1
61672d596788,1,d4ee9f58e586,1,2019,NAP,0,1,,80.49,100,27.27,100,100,61.5,49.5,49.5,45,4.5,0,4,4,,,,,,7,,,,3,,2
61680b31a8c5,0,0fecf9247f3d,1,2020,NAP,1,0,,100,100,100,100,100,60,60,60,33,27,0,3,3,,48,352,3341.9738333333335,96,131,41,,,3,2,1
616877a7a939,0,d4ee9f58e586,1,2021,NAP,1,0,,93.02,100,90.32,100,,64.5,60,60,18,24,0,2,3,,96,952,7711.258266666667,222,140,81,,,3,3,2
616a745417d9,0,ec2e990b934d,1,2019,NAP,1,1,,84,100,73.33,84.78260869565217,77.5,75,63,63,30,33,0,3,4,,18,200,1387.15285,25,33,11,,,3,1,2
616f95ddac93,0,d6f0c71ef0c8,1,2018,NAP,0,0,,100,100,100,77.27272727272727,92.85714285714286,18,18,18,6,12,0,4,4,,39,216,2832.0429999999997,61,35,28,,,3,2,0
616fd47e974e,0,5ec1a0c99d42,1,2019,NAP,0,0,,100,100,100,100,100,60,60,60,22.5,24,0,3,4,,7,16,227.72419999999997,6,112,3,,,3,1,1
61711bef0ec7,0,38b2d03f3256,1,2018,NAP,0,0,,100,100,100,68.42105263157895,100,27,27,27,15,12,0,4,4,,27,114,2098.3986166666664,50,37,19,,,3,2,0
6173ff808cc0,0,d6a403173361,1,2020,NAP,1,1,,46.34,46.15,46.43,67.56756756756756,7.5,61.5,28.5,28.5,9,19.5,0,1,2,,,,,,114,,,,1,,2
6177303397c4,0,5ec1a0c99d42,1,2022,NAP,1,1,,100,100,100,,,60,60,60,9,6,0,1,1,,36,212,1908.4771333333333,46,,26,,,3,2,1
617865e66f70,0,80c3cd40fa35,1,2021,NAP,1,1,,9.76,0,21.05,40,,61.5,6,7,0,6,0,1,2,,,,,,156,,,,0,,2
6179c3913bf1,0,dac53c17c250,1,2021,NAP,1,1,,75,50,100,100,,60,45,45,15,30,0,2,2,,39,158,2588.2074000000002,63,85,33,,,2,2,1
6182b48e75e3,0,0fecf9247f3d,1,2020,NAP,1,0,,92.5,100,83.33,100,100,60,55.5,55.5,33,22.5,0,3,3,,25,1097,2471.7294666666667,51,81,24,,,3,2,1
61838a415b15,0,dac53c17c250,1,2021,NAP,1,1,,90.48,83.33,100,77.5,,63,57,57,30,27,0,1,2,,45,465,7262.957016666666,205,114,23,,,3,2,2
6186ef6c734e,0,7045d16ae7f0,1,2022,NAP,1,1,,100,100,100,,,60,60,60,30,30,0,1,1,,60,267,2969.3475166666667,105,143,34,,,3,2,1
6.18706E+11,0,8d27ba37c5d8,1,2014,NAP,1,0,,0,,0,54.16666666666666,100,12,0,0,0,0,0,4,4,,5,7,253.80178333333336,6,59,,,,0,1,0
6198c5d01478,0,7559ca4a957c,1,2022,NAP,1,1,,100,100,100,,,60,60,61,18,18,0,1,1,,89,868,7101.103199999999,159,118,49,,,3,3,1
619c28bddff1,0,1d0ebea552eb,1,2021,NAP,1,1,,67.5,80.95,52.63,100,,60,40.5,40.5,25.5,15,0,2,2,,72,380,4500.027466666666,109,13,64,,,2,3,1
619e53c175a3,0,01d54579da44,1,2018,NAP,1,0,,61.54,100,54.55,100,100,58.5,36,36,9,9,0,4,5,,58,445,3607.3875999999996,68,129,50,,,2,2,1
619f48366067,0,be47addbcb8f,1,2020,NAP,1,1,,100,100,100,100,100,60,60,60,30,30,0,3,3,,47,166,2939.3701166666665,67,33,37,,,3,2,1
61a6f65356ee,0,8bcbb4c131df,1,,,0,0,,0,0,0,,,60,0,0,0,0,0,1,1,"1,0",,,,,,,,,0,,1
61ab5b2e8606,1,8bcbb4c131df,1,2021,NAP,0,1,,100,100,100,100,,60,60,60,30,30,0,2,2,,70,1035,5817.151616666666,133,146,42,,,3,3,1
61ace9359061,0,d4ee9f58e586,1,2022,NTE,1,1,,93.18,85,100,,,66,61.5,61.5,25.5,27,0,1,3,,37,536,2765.9681166666664,73,121,22,,,3,2,2
61b46798a8e0,1,8bcbb4c131df,1,2022,NAP,1,1,,62.5,100,42.31,,,60,37.5,37.5,21,16.5,0,1,1,,30,124,1896.730083333333,47,120,20,,,2,2,1
61bfc62c1c9e,0,7559ca4a957c,1,2020,NAP,1,1,,100,100,100,100,100,60,60,61.5,30,30,0,3,3,,30,178,2209.5965666666666,54,169,24,,,3,2,1
61c07af56475,0,79d6eaa26761,1,,,0,1,,,,,,,60,0,0,0,0,0,1,1,,,,,,,,,,,,1
61c270f391dc,0,1d0ebea552eb,1,2022,NAP,1,0,,100,100,100,,,60,60,60,30,30,0,1,1,,67,414,6787.032666666666,147,133,39,,,3,3,1
61c2dca9677b,0,3d3286f7cd19,1,2022,NAP,1,0,,100,100,100,,,60,60,60,12,30,0,1,1,,92,825,7228.976483333333,171,156,56,,,3,3,1
61c33a1a800a,0,01d54579da44,1,2021,NAP,1,0,,100,100,100,100,,60,60,61.33,16.5,10.5,0,2,2,,20,87,1180.2967,28,162,17,,,3,1,1
61c7e3b377bd,0,01d54579da44,1,2020,NAP,1,1,,63.64,50,66.67,90,100,66,42,42,6,12,0,2,3,,82,777,7101.510416666666,162,163,72,,,2,3,2
61cb0fc4e47e,0,01d54579da44,0,2018,NAP,1,1,,100,100,100,100,100,31.5,31.5,31.5,4.5,4.5,0,5,5,,,,,,71,,,,3,,1
61d4ced19d36,0,5ec1a0c99d42,1,2019,NAP,0,0,,100,100,100,100,100,60,60,60,24,27,0,4,4,,19,113,947.7729833333333,25,16,8,,,3,1,1
61de37081697,0,5ec1a0c99d42,1,2022,NAP,1,1,,100,100,100,,,60,60,60,9,6,0,1,1,,20,165,883.9091666666667,27,20,13,,,3,1,1
61ded9931d5b,0,7ed8f0f3b707,1,2019,NAP,1,0,,65,63.64,66.67,40.909090909090914,60,60,39,39,21,18,0,3,4,,,,,,,,,,2,,1
61dee84ec2a1,0,1d0ebea552eb,1,2022,NAP,1,1,,60,40,80,,,60,36,36,12,24,0,1,1,,49,340,4616.12195,86,126,32,,,1,2,1
61e1d2a3be52,0,5ec1a0c99d42,1,2020,NAP,1,0,,100,100,100,100,100,60,60,60,28.5,27,0,3,3,,18,91,964.2127666666665,25,,10,,,3,1,1
61e262eabb6c,1,01d54579da44,1,2018,NAP,1,1,,88,86.36,89.29,58.69565217391305,75,75,66,66,28.5,4.5,0,3,5,,,,,,,,,,3,,2
61e50dff9f45,0,bb668ca95563,1,2020,NAP,1,1,,93.18,100,88.46,82.92682926829268,83.72093023255815,66,61.5,61.5,27,34.5,0,2,3,,35,185,1942.9888833333334,56,92,16,,,3,2,2
61e72e9ade93,0,d6f0c71ef0c8,1,2020,NAP,1,0,,100,100,100,85,100,69,69,69,25.5,25.5,0,2,3,,28,301,1771.21225,56,139,21,,,3,2,2
61e964bc0dc5,0,093434a3ee9e,1,2022,NAP,1,1,,100,100,100,,,60,60,61.33,30,30,0,1,1,,45,205,3403.7973333333325,90,130,31,,,3,2,1
61ef43ba66b8,0,093434a3ee9e,1,2022,NAP,1,1,,40,40,40,,,60,24,25,12,12,0,1,1,,21,125,1494.8142833333336,34,96,14,,,0,2,1
61f21457e7c2,0,be47addbcb8f,1,2020,NAP,1,0,,90,80,100,100,100,60,54,54,24,30,0,3,3,,,,,,,,,,3,,1
61f66a869a2e,0,620c9c332101,1,2020,NRO,1,1,,82.93,86.96,77.78,80,100,61.5,51,51,30,21,0,2,3,,,,,,128,,,,3,,2
61fbbe61266b,0,ec2e990b934d,1,2021,NAP,1,0,,100,100,100,100,,60,60,60,30,30,0,2,2,,29,84,1757.8543333333332,39,139,19,,,3,2,1
61fc702b5598,0,d4ee9f58e586,1,2022,NAP,1,1,,100,100,100,,,60,60,60,18,15,0,1,1,,79,477,6815.425499999999,156,46,69,,,3,3,1
61fcae29b47d,0,210e3b160c35,1,2020,NAP,1,1,,100,100,100,100,100,60,60,65.5,27,24,0,3,3,,18,92,1005.4664166666668,23,94,15,,,3,1,1
6204182e790a,0,5ec1a0c99d42,1,,,0,0,,,,,,,30,30,30,30,0,0,3,4,,30,278,1717.6047166666665,38,39,21,,,,2,0
6206f56ebc79,0,f57e5cb1f453,1,2021,NAP,1,1,,100,100,100,93.02325581395348,,60,60,60,30,30,0,2,2,,8,64,387.2504666666667,8,132,7,,,3,1,1
620cfbffca31,0,01d54579da44,1,2017,NAP,1,0,,86.05,100,82.35,100,60,64.5,55.5,55.5,13.5,9,0,4,5,,,,,,,,,,3,,2
620ed8c09464,0,5ec1a0c99d42,1,2019,NAP,1,0,,80.95,100,73.33,100,100,63,51,51,18,33,0,4,4,,11,53,627.81435,18,2,10,,,3,1,2
621223f4ff5b,0,7ed8f0f3b707,1,2018,NAP,1,1,,82.14,100,66.67,42.85714285714285,79.59183673469387,42,34.5,48,19.5,15,0,3,4,,16,131,1018.2655833333333,26,44,10,,,3,1,1
621254e774e4,0,f8809aff4d69,1,2022,NAP,1,0,,100,100,100,,,60,60,61.07,30,30,0,1,1,,109,1178,11417.72126666667,275,106,58,,,3,3,1
62158da83e42,1,7045d16ae7f0,1,2018,NAP,0,1,,76.47,100,60,59.45945945945946,60,51,39,39,21,18,0,3,4,,17,120,988.9646500000001,23,68,8,,,2,1,1
621726c507ed,0,4a8596a7790b,1,2020,NAP,1,0,,100,100,100,100,100,60,60,60.83,30,30,0,3,3,,41,522,2791.9977999999996,64,130,29,,,3,2,1
6220fe8cd11e,1,f57e5cb1f453,1,2021,NAP,0,1,,62.5,55,70,100,,60,37.5,37.5,16.5,21,0,2,2,,39,229,2417.1536666666666,66,121,18,,,2,2,1
6222def4bdd9,1,5ec1a0c99d42,1,2015,NAP,0,1,,46.15,100,0,61.53846153846154,83.33333333333334,39,18,18,18,0,0,3,4,,5,10,228.4180333333333,5,52,1,,,1,1,1
622515df146e,0,dac53c17c250,0,2019,NAP,1,1,,100,100,100,100,100,33,33,33,18,15,0,3,4,,40,195,3271.06415,72,101,28,,,3,2,1
6225b75483f1,0,01d54579da44,1,2015,NAP,1,1,,66.67,100,58.33,27.27272727272727,17.647058823529413,45,30,30,9,4.5,0,4,5,,46,279,3525.6792166666664,68,126,38,,,2,2,1
62267173e786,1,ec2e990b934d,1,2016,NAP,0,1,,0,,0,83.33333333333334,63.04347826086957,12,0,0,0,0,0,4,4,,1,12,47.87011666666667,1,,,,,0,1,0
622b111abedc,0,2397346b4582,1,2020,NAP,1,1,,53.66,25,72,82.5,100,61.5,33,33,6,27,0,2,3,,36,783,3235.268516666667,72,77,29,,,1,2,2
622bec17be27,0,2397346b4582,1,2019,NAP,1,1,,50,45.45,56.25,50,46.51162790697674,57,28.5,28.5,15,13.5,0,2,3,,34,189,1763.9791666666667,40,94,19,,,1,2,1
622c5a7063b9,0,01d54579da44,1,2018,NAP,0,0,,100,100,100,86.95652173913044,100,60,60,60,9,10.5,0,4,5,,43,280,3141.954916666667,65,100,36,,,3,2,1
622ea8953a87,0,1d0ebea552eb,1,2021,NTE,1,0,,65.91,85.71,47.83,52.27272727272727,,66,43.5,43.5,27,16.5,0,2,3,,20,94,1216.1758333333332,33,118,16,,,2,1,2
6230d1060c98,0,bb668ca95563,1,2022,NAP,1,1,,72.09,100,57.14,,,64.5,46.5,46.5,22.5,15,0,1,1,,60,307,4507.398333333333,103,,31,,,2,2,2
62348316e969,0,ec2e990b934d,1,2019,NCA,0,1,"1,0",100,,100,63.63636363636363,47.61904761904761,18,18,18,0,6,0,2,4,,5,19,139.1286166666667,7,,1,,,3,1,0
6234c36faf53,0,4a8596a7790b,1,2021,NAP,1,0,,93.02,100,86.96,100,,64.5,60,63.33,30,30,0,2,2,,41,195,2266.475066666667,59,142,20,,,3,2,2
6235894bf3a6,0,bb668ca95563,0,2021,NLE,1,1,,57.5,38.89,72.73,62.79069767,,60,34.5,34.5,10.5,15,0,1,2,,50,195,3780.458033333334,82,66,26,,,1,2,1
623792e41cc4,0,bcac371b54f5,1,,,1,1,,66.67,100,0,100,,45,30,30,30,0,0,2,2,,,,,,56,,,,2,,1
6237d0d20bde,0,2397346b4582,1,2019,NAP,0,0,,82.35,100,57.14,76.92307692307693,100,51,42,60,30,12,0,4,4,,33,191,2346.37415,58,53,26,,,3,2,1
623d2cb39b7e,0,4a8596a7790b,1,2020,NAP,1,1,,65,45,85,70.83333333333334,40,60,39,39,13.5,25.5,0,1,2,,,,,,140,,,,2,,1
623d7869e8f0,0,7bccba2d3a3f,1,,,1,0,,100,100,100,,,60,60,60,24,36,0,1,1,,,,,,11,,,,3,,1
623f0a71641e,0,d6a403173361,1,,,0,0,,0,0,0,,,60,0,0,0,0,0,1,1,"1,0",19,80,1108.2518333333333,28,64,10,,,0,1,1
6243da239985,0,f8809aff4d69,1,2022,NAP,1,0,,100,100,100,,,60,60,61.07,30,30,0,1,1,,96,979,9313.945983333333,216,141,73,,,3,3,1
62448e7ae5df,0,7559ca4a957c,1,2021,NAP,1,0,,100,100,100,100,,60,60,61,30,30,0,2,2,,18,127,1455.1407333333334,32,175,11,,,3,1,1
624a010eafde,0,1d0ebea552eb,1,2020,NAP,1,1,,92.5,85,100,85,100,60,55.5,55.5,25.5,30,0,2,3,,49,404,5311.297233333333,83,199,33,,,3,2,1
624fd2c813a2,0,d6a403173361,1,2020,NAP,1,1,,90,100,81.82,100,100,60,54,60,27,27,0,3,3,,25,211,1290.8133166666667,29,140,20,,,3,2,1
625275ecb224,0,a512db2741cd,1,2018,NLE,0,1,,60.87,33.33,78.57,91.42857142857144,91.17647058823528,34.5,21,24.84,4.5,16.5,0,4,4,,3,24,102.83268333333334,3,80,3,,,2,1,1
6253fdc97e21,0,b60300641c36,1,,,0,0,,100,100,100,90,,57,57,66,36,9,0,1,2,,,,,,57,,,,3,,1
625846c41047,0,56eff0923675,1,,,1,0,,0,,0,33.33333333333333,100,15,0,0,0,0,0,2,2,,,,,,,,,,0,,0
625a703a5555,0,41e521adf8ae,1,,,0,0,,,,,,,46.5,46.5,46.5,24,22.5,0,1,4,,13,54,667.3773833333333,16,91,4,,,,1,1
625daf372569,0,0a5b046d07f6,1,2019,NAP,1,1,,100,100,100,92.85714285714286,100,13.5,13.5,20,4.5,9,0,4,4,,2,6,92.72323333333334,2,24,24,,,3,1,0
625e44e47d76,0,5ec1a0c99d42,1,2022,NAP,1,1,,100,100,100,,,60,60,60,9,6,0,1,1,,75,698,4501.660766666667,143,,56,,,3,3,1
62637c95978f,0,1d0ebea552eb,1,2022,NAP,1,1,,80,100,60,,,60,48,48,30,18,0,1,1,,85,655,7184.937583333333,186,117,56,,,2,3,1
626689e4b3d9,0,7045d16ae7f0,1,,,0,1,,,,,,,60,0,0,0,0,0,1,1,,3,8,141.19651666666667,3,4,1,,,,1,1
626733edacfc,0,3d3286f7cd19,1,2018,NAP,0,0,,100,,100,80.95238095238095,87.80487805,12,12,12,0,12,0,4,4,,,,,,,,,,3,,0
6267c462dd02,0,734d0759cdb4,1,2021,NAP,1,1,,63.64,41.18,77.78,55.00000000000001,,66,42,42,10.5,31.5,0,1,2,,45,775,3463.1529333333337,83,123,24,,,2,2,2
62692ad8fd25,0,c060be6d9bf1,1,,,1,1,,81.48,28.57,100,55.00000000000001,,27,22,22,2,20,0,1,1,,,,,,,,,,3,,0
626e7a9330d7,0,d6f0c71ef0c8,1,2019,NAP,0,0,,100,100,100,100,100,48,48,60,18,30,0,4,4,,39,1406,3963.822533333334,88,64,32,,,3,2,1
626e95c09e04,0,f57e5cb1f453,1,2022,NAP,1,1,,100,100,100,,,60,60,60,22.5,19.5,0,1,1,,73,421,4749.393933333333,126,,54,,,3,3,1
627020701f84,0,38b2d03f3256,1,2020,NRO,1,1,,27.03,41.18,15,45.94594594594595,65,55.5,15,15,10.5,4.5,0,2,2,,48,386,3650.0372166666666,99,106,33,,,0,2,1
62709b608d67,0,60bfa6b5188a,1,,,1,1,,60,,60,100,,30,18,18,0,18,0,1,2,,,,,,97,,,,1,,0
62727d85dc8e,0,05ada863a4cf,1,2018,NAP,1,1,,100,100,100,100,100,36,36,36,24,12,0,4,4,,2,2,90.4006,2,67,,,,3,1,1
627a19ca43b7,0,fa66df2f99ce,1,,,0,1,,100,,100,100,,15,15,15,0,0,0,2,2,,,,,,2,,,,3,,0
627ff20df699,0,a512db2741cd,1,2022,NAP,1,0,,40,100,0,,,60,24,24,24,0,0,1,1,,,,,,103,,,,0,,1
628005f0524b,0,38b2d03f3256,1,2019,NAP,1,0,,32.5,20,45,30.303030303030305,30.76923076923077,60,19.5,19.5,6,13.5,0,1,2,,,,,,162,,,,0,,1
628394af3271,0,734d0759cdb4,1,2019,NAP,1,1,,76.74,100,62.96,85,57.49999999999999,64.5,49.5,49.5,24,16.5,0,3,4,,53,386,3895.131516666667,91,159,35,,,2,2,2
6288935bf4e4,0,d6a403173361,0,,,0,0,,0,0,0,,,60,0,0,0,0,0,1,1,"1,0",,,,,65,,,,0,,1
628b457d5b86,0,41e521adf8ae,1,2017,NAP,0,1,,100,100,100,84.21052631578947,92.68292683,40.5,40.5,40.5,28.5,12,0,3,4,,39,212,2412.8822,58,100,21,,,3,2,1
628e814754e0,0,01d54579da44,1,2018,NAP,1,0,,85.37,100,82.35,70.58823529411765,50,61.5,52.5,52.5,10.5,9,0,3,4,,49,345,2833.59615,78,124,42,,,3,2,2
6298e5a0cf2c,0,d6061bbee6cf,1,2022,NAP,1,1,,50,20,80,,,60,30,30,6,24,0,1,1,,44,587,3521.616383333333,84,138,26,,,1,2,1
629d3ea693d3,0,8e612bd1f5d1,1,2018,NAP,0,1,,100,100,100,100,85,31.5,31.5,31.5,19.5,12,0,4,4,,43,238,3344.572766666667,72,51,28,,,3,2,1
629dabf246d9,1,d6a403173361,1,2020,NAP,0,1,,0,0,0,53.125,20,52.5,0,0,0,0,0,1,2,,12,57,821.6589833333333,20,,8,,,0,1,1
62a015d3b64e,1,a0bd500821a8,1,,,0,1,,,,,100,,6,6,6,6,0,0,2,2,,,,,,14,,,,,,0
62a03a75b0bc,0,5ec1a0c99d42,1,2018,NAP,0,0,,100,100,100,77.77777777777779,100,18,18,18,9,0,0,4,4,,2,6,90.66688333333332,2,80,31,,,3,1,0
62a573856250,0,4a8596a7790b,1,2019,NAP,1,1,,33.33,0,64.71,0,80,49.5,16.5,16.5,0,16.5,0,2,3,,,,,,89,,,,0,,1
62b1c668e061,0,210e3b160c35,1,2020,NAP,1,1,,100,100,100,100,100,60,60,60,27,24,0,3,3,,39,245,3600.768833333333,86,88,30,,,3,2,1
62b44126fdce,0,d6a403173361,1,2022,NAP,1,0,,72.5,58.33,78.57,,,60,43.5,43.5,10.5,15,0,1,1,,29,111,1761.4219333333333,48,133,16,,,2,2,1
62ba5a6fd148,0,61a229bae1e9,1,2022,NAP,1,1,,100,100,100,,,60,60,60,30,30,0,1,1,,20,164,1084.5475500000002,24,16,8,,,3,1,1
