Student ID,Dropout (1=Yes 0=No),Status (A=Dropout B=Stayed),Degree Code,Study Mode,Entry Year,Admission Type,Active Enrollment,Displaced Student,Second Degree Student,Overall Pass Rate (%),Pass Rate Semester A (%),Pass Rate Semester B (%),Pass Rate Last Year (%),Pass Rate 2 Years Ago (%),Credits Enrolled Total,Credits Passed Total,Credits Passed Normal,Credits Passed Sem A,Credits Passed Sem B,Credits Pending Grade,Lowest Year of Study,Highest Year of Study,Unpaid Fees Flag,Platform Days Logged (Total),Platform Events (Total),Platform Minutes (Total),Platform Visits (Total),Campus WiFi Days (Total),Resource Access Days (Total),Assignment Submissions (Total),Test Submissions (Total),Performance Bucket,Engagement Level,Credits Enrolled Band
dd7c1d9d8e8e,0,Stayed,d6f0c71ef0c8,Full-time,2021,NAP,1.0,B,,84.62,100.0,78.57,72.5,,58.5,49.5,49.5,16.5,24.0,0.0,1,2,,23.0,238.0,1431.0143166666667,41.0,135.0,15.0,,,High (80-100%),Medium (21-60 days),30-60 credits
dd7c5786fa0e,1,Dropout,5ec1a0c99d42,Full-time,2022,NAP,0.0,B,,100.0,100.0,100.0,,,60.0,60.0,60.0,9.0,6.0,0.0,1,1,,8.0,15.0,365.73156666666665,8.0,81.0,1.0,,,High (80-100%),Low (1-20 days),30-60 credits
dd7ff2cca9b8,0,Stayed,ec2e990b934d,Full-time,2021,NAP,1.0,A,,78.38,75.0,80.95,45.0,,55.5,43.5,43.5,18.0,16.5,0.0,1,2,,2.0,18.0,138.41906666666665,3.0,97.0,2.0,,,Good (60-80%),Low (1-20 days),30-60 credits
dd833dbcd6fe,0,Stayed,d6a403173361,Part-time,2022,NAP,1.0,A,,100.0,100.0,100.0,,,36.0,36.0,36.0,13.5,4.5,0.0,1,1,,6.0,19.0,367.5373666666666,8.0,111.0,3.0,,,High (80-100%),Low (1-20 days),30-60 credits
dd83d569b3a1,0,Stayed,d4ee9f58e586,Full-time,,,0.0,A,,,,,,,54.0,48.0,48.0,6.0,15.0,0.0,1,2,,,,,,,,,,,,30-60 credits
dd8b8ab1374d,0,Stayed,ec2e990b934d,Full-time,2019,NAP,1.0,A,,84.0,100.0,73.33,87.2340425531915,100.0,75.0,63.0,63.0,30.0,33.0,0.0,3,4,,46.0,583.0,4645.621399999999,110.0,125.0,38.0,,,High (80-100%),Medium (21-60 days),60-90 credits
dd8d078c995a,0,Stayed,1d0ebea552eb,Full-time,2022,NAP,1.0,B,,100.0,100.0,100.0,,,60.0,60.0,60.0,30.0,30.0,0.0,1,1,,44.0,524.0,4390.2197166666665,96.0,136.0,40.0,,,High (80-100%),Medium (21-60 days),30-60 credits
dd8e5ad85c56,0,Stayed,8e612bd1f5d1,Full-time,2018,NAP,0.0,B,,100.0,,100.0,84.0909090909091,100.0,12.0,12.0,18.0,0.0,12.0,0.0,4,4,,,,,,,,,,High (80-100%),,<30 credits
dd99dfc423cb,0,Stayed,d6a403173361,Full-time,2022,NAP,1.0,A,,100.0,100.0,100.0,,,60.0,60.0,60.0,18.0,15.0,0.0,1,1,,27.0,175.0,2495.173983333333,51.0,108.0,25.0,,,High (80-100%),Medium (21-60 days),30-60 credits
dd9b524b28f5,0,Stayed,5ec1a0c99d42,Full-time,2020,NAP,1.0,A,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,25.5,30.0,0.0,3,4,,1.0,6.0,45.85531666666667,1.0,37.0,14.0,,,High (80-100%),Low (1-20 days),30-60 credits
dd9baa0e06c2,0,Stayed,131127203c89,Full-time,,,1.0,A,,100.0,100.0,,100.0,100.0,8.0,8.0,8.0,8.0,0.0,0.0,1,1,,,,,,,,,,High (80-100%),,<30 credits
dd9dab86fc1f,0,Stayed,8e612bd1f5d1,Full-time,2018,NAP,0.0,A,,100.0,,100.0,80.0,100.0,12.0,12.0,12.0,0.0,12.0,0.0,4,4,,,,,,,,,,High (80-100%),,<30 credits
dda08f16e4e3,0,Stayed,01d54579da44,Full-time,2019,NAP,1.0,A,,38.1,27.27,41.94,50.0,100.0,63.0,24.0,24.0,4.5,4.5,0.0,3,4,,14.0,107.0,872.0729333333334,23.0,93.0,12.0,,,Low (0-40%),Low (1-20 days),60-90 credits
dda11121986a,0,Stayed,620c9c332101,Full-time,2018,NAP,1.0,A,,70.59,65.0,78.57,81.08108108108108,100.0,51.0,36.0,36.0,19.5,16.5,0.0,2,3,,15.0,114.0,956.6130499999999,22.0,100.0,11.0,,,Good (60-80%),Low (1-20 days),30-60 credits
dda6c557d704,0,Stayed,5ec1a0c99d42,Full-time,2021,NLE,1.0,B,,100.0,100.0,100.0,100.0,,60.0,60.0,60.0,6.0,9.0,0.0,2,2,,22.0,218.0,1556.5234333333333,45.0,110.0,14.0,,,High (80-100%),Medium (21-60 days),30-60 credits
dda7c7161e16,0,Stayed,740c59b88403,Full-time,,,1.0,B,,89.29,72.73,100.0,89.28571428571429,60.0,42.0,37.5,37.5,12.0,13.5,0.0,2,2,,,,,,4.0,,,,High (80-100%),,30-60 credits
dda8d5c5c16b,0,Stayed,77334823791b,Full-time,,,1.0,B,,100.0,100.0,100.0,,,60.0,60.0,60.0,30.0,30.0,0.0,1,1,,,,,,175.0,,,,High (80-100%),,30-60 credits
ddab49ae463b,0,Stayed,01d54579da44,Full-time,2018,NAP,1.0,A,,85.71,100.0,81.82,54.34782608695652,100.0,63.0,54.0,54.0,13.5,9.0,0.0,4,5,,34.0,291.0,3166.656483333333,72.0,132.0,32.0,,,High (80-100%),Medium (21-60 days),60-90 credits
ddad78eccfce,0,Stayed,605e9e90d537,Full-time,,,0.0,A,,100.0,,100.0,80.0,,12.0,12.0,12.0,0.0,12.0,0.0,1,1,,,,,,31.0,,,,High (80-100%),,<30 credits
ddae9b17f0d2,0,Stayed,3b731d7620bf,Full-time,,,1.0,B,,90.54,81.08,100.0,52.5,,55.5,50.25,57.25,22.5,27.75,0.0,1,2,,,,,,12.0,,,,High (80-100%),,30-60 credits
ddb75d5ba633,0,Stayed,7045d16ae7f0,Full-time,2020,NAP,1.0,B,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,72.0,30.0,30.0,0.0,3,3,,61.0,421.0,4969.78495,123.0,122.0,40.0,,,High (80-100%),High (60+ days),30-60 credits
ddb931a71e2c,0,Stayed,5ec1a0c99d42,Full-time,2018,NAP,1.0,B,,0.0,,0.0,62.96296296296296,100.0,9.0,0.0,0.0,0.0,0.0,0.0,4,4,,1.0,5.0,45.21876666666667,1.0,61.0,,,,Low (0-40%),Low (1-20 days),<30 credits
ddbd951f3b6b,0,Stayed,79d6eaa26761,Full-time,2011,NRO,0.0,B,,100.0,,100.0,100.0,100.0,12.0,12.0,12.0,0.0,12.0,0.0,4,4,,2.0,7.0,92.68328333333332,2.0,,,,,High (80-100%),Low (1-20 days),<30 credits
ddc3546f5c50,0,Stayed,dac53c17c250,Full-time,2021,NAP,1.0,A,,92.31,88.0,100.0,67.5,,58.5,54.0,54.0,33.0,21.0,0.0,1,2,,33.0,154.0,1764.5122166666667,46.0,,29.0,,,High (80-100%),Medium (21-60 days),30-60 credits
ddcc0423175b,0,Stayed,967ae5f964cd,Full-time,,,0.0,B,,0.0,0.0,0.0,,,60.0,0.0,0.0,0.0,0.0,0.0,1,1,"1,0",,,,,,,,,Low (0-40%),,30-60 credits
ddccbe1cab39,0,Stayed,8e612bd1f5d1,Full-time,2017,NAP,1.0,A,,52.94,,52.94,60.46511627906976,91.17647058823528,25.5,13.5,13.5,0.0,13.5,0.0,4,4,,13.0,50.0,625.2053333333333,13.0,29.0,9.0,,,Medium (40-60%),Low (1-20 days),<30 credits
ddcd4c8be3ba,0,Stayed,9e3b6232cb7b,Full-time,,,0.0,B,,100.0,,100.0,73.33333333333333,,12.0,12.0,12.0,0.0,12.0,0.0,1,1,,,,,,,,,,High (80-100%),,<30 credits
ddd4417c802f,0,Stayed,7045d16ae7f0,Full-time,2022,NAP,1.0,A,,100.0,100.0,100.0,,,60.0,60.0,60.0,30.0,30.0,0.0,1,1,,49.0,222.0,3940.8533333333335,90.0,147.0,35.0,,,High (80-100%),Medium (21-60 days),30-60 credits
ddd93d308482,0,Stayed,6532ddd66812,Part-time,,,1.0,A,,0.0,0.0,0.0,100.0,,20.0,0.0,0.0,0.0,0.0,0.0,1,1,,,,,,,,,,Low (0-40%),,<30 credits
dddd142cdeab,0,Stayed,d6f0c71ef0c8,Full-time,,,0.0,A,,,,,,,60.0,0.0,0.0,0.0,0.0,0.0,1,1,,,,,,,,,,,,30-60 credits
dddd24afe798,0,Stayed,dac53c17c250,Full-time,2021,NAP,1.0,A,,100.0,100.0,100.0,100.0,,60.0,60.0,60.0,30.0,30.0,0.0,2,2,,45.0,413.0,4033.2487499999997,103.0,80.0,30.0,,,High (80-100%),Medium (21-60 days),30-60 credits
dddedd9c452e,0,Stayed,f8809aff4d69,Full-time,2021,NAP,1.0,B,,100.0,100.0,100.0,100.0,,60.0,60.0,60.0,30.0,30.0,0.0,2,2,,56.0,548.0,4803.6680166666665,119.0,121.0,30.0,,,High (80-100%),Medium (21-60 days),30-60 credits
dde6d5abc00e,1,Dropout,1d0ebea552eb,Full-time,2020,NAP,0.0,A,,25.64,50.0,0.0,100.0,45.0,58.5,15.0,15.0,15.0,0.0,0.0,2,3,,59.0,586.0,6175.932366666667,130.0,47.0,50.0,,,Low (0-40%),Medium (21-60 days),30-60 credits
dde706b26fd2,0,Stayed,d4ee9f58e586,Full-time,2020,NAP,1.0,A,,100.0,100.0,100.0,100.0,100.0,61.5,61.5,61.5,30.0,31.5,0.0,3,3,,35.0,365.0,2731.7046166666664,69.0,107.0,20.0,,,High (80-100%),Medium (21-60 days),60-90 credits
dde714ab7afa,0,Stayed,5ec1a0c99d42,Part-time,2022,NAP,1.0,B,,60.0,0.0,70.59,,,60.0,36.0,36.0,0.0,6.0,0.0,1,1,,50.0,448.0,3022.0016833333334,80.0,5.0,39.0,,,Medium (40-60%),Medium (21-60 days),30-60 credits
dde8ff6c3533,0,Stayed,7e62ce154998,Full-time,,,1.0,A,,55.0,100.0,0.0,100.0,,60.0,33.0,46.5,33.0,0.0,0.0,2,2,,,,,,63.0,,,,Medium (40-60%),,30-60 credits
ddebbbd9b30a,0,Stayed,b847856411ae,Full-time,,,1.0,A,,100.0,100.0,100.0,,,60.0,60.0,60.0,30.0,30.0,0.0,1,1,,,,,,89.0,,,,High (80-100%),,30-60 credits
ddece5cad3fe,0,Stayed,5ec1a0c99d42,Full-time,2019,NAP,0.0,B,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,33.0,18.0,0.0,4,4,,,,,,78.0,,,,High (80-100%),,30-60 credits
ddf5007b3cd0,0,Stayed,01d54579da44,Part-time,2017,NAP,1.0,B,,64.0,0.0,72.73,100.0,60.0,37.5,24.0,24.0,0.0,0.0,0.0,3,3,,20.0,54.0,945.5823333333333,21.0,104.0,10.0,,,Good (60-80%),Low (1-20 days),30-60 credits
ddf821d7dd6e,0,Stayed,bc83cbb2d6dc,Full-time,,,1.0,A,,,,,,,14.0,14.0,14.0,10.0,4.0,0.0,1,1,,,,,,,,,,,,<30 credits
ddf88b2bad65,0,Stayed,a512db2741cd,Full-time,2020,NAP,1.0,A,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,64.5,28.5,31.5,0.0,3,3,,51.0,183.0,3790.5252833333334,88.0,177.0,27.0,,,High (80-100%),Medium (21-60 days),30-60 credits
ddf8a78d6921,0,Stayed,734d0759cdb4,Full-time,2021,NAP,1.0,B,,100.0,100.0,100.0,80.0,,72.0,72.0,72.0,36.0,36.0,0.0,1,2,,42.0,342.0,3279.667366666667,82.0,124.0,32.0,,,High (80-100%),Medium (21-60 days),60-90 credits
ddfda42393e6,1,Dropout,d6061bbee6cf,Full-time,2022,NAP,0.0,B,,100.0,100.0,100.0,,,60.0,60.0,60.0,30.0,30.0,0.0,1,1,,37.0,429.0,2749.0542,66.0,,25.0,,,High (80-100%),Medium (21-60 days),30-60 credits
ddffacad8115,0,Stayed,01d54579da44,Full-time,2022,NAP,1.0,B,,58.82,100.0,50.0,,,51.0,30.0,30.0,9.0,12.0,0.0,1,1,,10.0,26.0,371.8659666666666,8.0,72.0,6.0,,,Medium (40-60%),Low (1-20 days),30-60 credits
ddffdbbe5dcd,0,Stayed,61a229bae1e9,Full-time,2022,NAP,1.0,B,,100.0,100.0,100.0,,,60.0,60.0,60.0,30.0,30.0,0.0,1,1,,51.0,1839.0,4672.316533333334,88.0,119.0,44.0,,,High (80-100%),Medium (21-60 days),30-60 credits
de00a638c3c4,0,Stayed,9ae2bdd7beed,Full-time,2019,NAP,0.0,B,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,30.0,30.0,0.0,4,4,,64.0,380.0,5747.323733333333,129.0,104.0,35.0,,,High (80-100%),High (60+ days),30-60 credits
de0b8c297cf9,0,Stayed,5cf4e26bd3d8,Full-time,2022,NAP,1.0,B,,100.0,100.0,100.0,,,60.0,60.0,60.0,30.0,30.0,0.0,1,1,,82.0,668.0,7178.201516666666,159.0,156.0,61.0,,,High (80-100%),High (60+ days),30-60 credits
de139ef98878,0,Stayed,d4ee9f58e586,Full-time,2019,NAP,0.0,A,,92.86,100.0,85.0,84.78260869565217,100.0,63.0,58.5,61.83,33.0,25.5,0.0,3,4,,35.0,187.0,2706.661516666667,59.0,89.0,26.0,,,High (80-100%),Medium (21-60 days),60-90 credits
de16bb4d279e,0,Stayed,9212e5e6ef41,Full-time,,,0.0,B,,100.0,,100.0,83.33333333333334,,10.0,10.0,10.0,0.0,0.0,0.0,1,1,,,,,,1.0,,,,High (80-100%),,<30 credits
de1a3d1550f1,0,Stayed,8e612bd1f5d1,Full-time,2020,NAP,1.0,A,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,31.5,28.5,0.0,3,3,,123.0,943.0,16005.436399999999,411.0,29.0,36.0,,,High (80-100%),High (60+ days),30-60 credits
de1f37845ae3,0,Stayed,f57e5cb1f453,Full-time,2021,NAP,1.0,A,,80.0,75.0,85.0,100.0,,60.0,48.0,48.0,22.5,25.5,0.0,2,2,,36.0,155.0,2219.8824833333333,55.0,122.0,12.0,,,Good (60-80%),Medium (21-60 days),30-60 credits
de20536f448c,0,Stayed,f57e5cb1f453,Full-time,2022,NAP,1.0,B,,92.5,100.0,88.0,,,60.0,55.5,55.5,22.5,15.0,0.0,1,1,,24.0,68.0,1041.9628833333334,21.0,118.0,11.0,,,High (80-100%),Medium (21-60 days),30-60 credits
de2195ab45af,0,Stayed,7045d16ae7f0,Full-time,2020,NAP,1.0,B,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,61.0,30.0,30.0,0.0,3,3,,41.0,367.0,2539.5564999999997,57.0,144.0,27.0,,,High (80-100%),Medium (21-60 days),30-60 credits
de2501fc8b65,0,Stayed,1d0ebea552eb,Full-time,2021,NAP,1.0,A,,100.0,100.0,100.0,100.0,,60.0,60.0,60.0,31.5,28.5,0.0,2,2,,49.0,271.0,3551.408033333333,88.0,185.0,32.0,,,High (80-100%),Medium (21-60 days),30-60 credits
de2687782bd2,0,Stayed,d4ee9f58e586,Full-time,2022,NAP,1.0,B,,100.0,100.0,100.0,,,60.0,60.0,60.0,18.0,15.0,0.0,1,1,,57.0,587.0,2985.0631666666663,75.0,111.0,28.0,,,High (80-100%),Medium (21-60 days),30-60 credits
de329642847e,0,Stayed,5ec1a0c99d42,Full-time,2019,NAP,1.0,A,,85.0,100.0,80.0,100.0,100.0,60.0,51.0,51.0,15.0,36.0,0.0,4,4,,,,,,112.0,,,,High (80-100%),,30-60 credits
de32da4d4411,0,Stayed,734d0759cdb4,Full-time,2019,NAP,1.0,B,,75.68,100.0,64.0,100.0,100.0,55.5,42.0,42.0,18.0,15.0,0.0,3,4,,49.0,171.0,3671.57895,83.0,199.0,23.0,,,Good (60-80%),Medium (21-60 days),30-60 credits
de3660721940,0,Stayed,38b2d03f3256,Full-time,2021,NTE,1.0,A,,79.07,59.09,100.0,54.285714285714285,,64.5,51.0,51.0,19.5,31.5,0.0,2,4,,34.0,320.0,2955.7756,71.0,120.0,22.0,,,Good (60-80%),Medium (21-60 days),60-90 credits
de431f745fdf,0,Stayed,d6a403173361,Full-time,,,0.0,A,"1,0",,,,,,42.0,0.0,0.0,0.0,0.0,0.0,1,1,,1.0,1.0,45.30206666666666,1.0,,1.0,,,,Low (1-20 days),30-60 credits
de43f60d87dd,0,Stayed,734d0759cdb4,Full-time,2021,NAP,1.0,A,,80.0,60.0,100.0,100.0,,60.0,48.0,48.0,18.0,30.0,0.0,2,2,,25.0,90.0,1544.72255,38.0,144.0,19.0,,,Good (60-80%),Medium (21-60 days),30-60 credits
de44d190bc2e,0,Stayed,a512db2741cd,Full-time,2019,NAP,0.0,A,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,33.0,27.0,0.0,4,4,,41.0,156.0,2386.2823333333336,51.0,63.0,25.0,,,High (80-100%),Medium (21-60 days),30-60 credits
de47291769be,0,Stayed,01d54579da44,Full-time,2017,NTE,1.0,A,,57.14,0.0,64.0,9.375,100.0,42.0,24.0,24.0,0.0,0.0,0.0,4,5,,28.0,159.0,320.92446666666666,41.0,73.0,21.0,,,Medium (40-60%),Medium (21-60 days),30-60 credits
de4cb42567fa,0,Stayed,7045d16ae7f0,Full-time,2021,NAP,1.0,A,,100.0,100.0,100.0,100.0,,60.0,60.0,60.0,30.0,30.0,0.0,2,2,,32.0,189.0,1933.1312833333334,52.0,161.0,24.0,,,High (80-100%),Medium (21-60 days),30-60 credits
de5478c92e11,0,Stayed,210e3b160c35,Full-time,2019,NAP,1.0,B,,100.0,100.0,100.0,92.5,100.0,49.5,49.5,49.5,27.0,22.5,0.0,2,4,,48.0,389.0,5505.063366666666,130.0,6.0,34.0,,,High (80-100%),Medium (21-60 days),30-60 credits
de590f6f1608,0,Stayed,dac53c17c250,Full-time,2019,NAP,1.0,A,,68.63,70.37,66.67,83.72093023255815,82.5,76.5,52.5,52.5,28.5,24.0,0.0,3,4,,27.0,133.0,2052.4374666666663,49.0,109.0,15.0,,,Good (60-80%),Medium (21-60 days),60-90 credits
de59128332ae,0,Stayed,01d54579da44,Full-time,2018,NAP,1.0,B,,85.71,100.0,83.33,79.06976744186046,65.95744680851064,63.0,54.0,54.0,9.0,4.5,0.0,3,5,,31.0,164.0,1975.6175666666668,41.0,106.0,26.0,,,High (80-100%),Medium (21-60 days),60-90 credits
de5d22dd0f6c,0,Stayed,ec2e990b934d,Full-time,2020,NAP,1.0,B,,100.0,100.0,100.0,100.0,100.0,60.0,60.0,60.0,30.0,30.0,0.0,3,3,,30.0,151.0,1520.00535,48.0,147.0,19.0,,,High (80-100%),Medium (21-60 days),30-60 credits
de63f7a851b4,0,Stayed,5292478e83f6,Full-time,,,1.0,B,,66.67,100.0,31.03,,,60.0,40.0,40.0,31.0,9.0,0.0,1,1,,,,,,129.0,,,,Good (60-80%),,30-60 credits
de6576ec0555,0,Stayed,38b2d03f3256,Full-time,2022,NAP,1.0,A,,100.0,100.0,100.0,,,60.0,60.0,60.0,30.0,30.0,0.0,1,1,,52.0,799.0,4352.2725,119.0,141.0,35.0,,,High (80-100%),Medium (21-60 days),30-60 credits
de661eedf8d0,0,Stayed,dac53c17c250,Full-time,2019,NAP,0.0,A,,91.67,100.0,83.33,80.0,100.0,72.0,66.0,72.0,36.0,30.0,0.0,3,4,,45.0,296.0,4331.795766666666,98.0,42.0,26.0,,,High (80-100%),Medium (21-60 days),60-90 credits
de67e9c01958,0,Stayed,38b2d03f3256,Full-time,2019,NAP,0.0,A,,100.0,100.0,100.0,100.0,90.0,60.0,60.0,60.0,30.0,30.0,0.0,4,4,,30.0,474.0,2872.6354499999998,67.0,53.0,29.0,,,High (80-100%),Medium (21-60 days),30-60 credits
de6c63f0e885,0,Stayed,d4ee9f58e586,Full-time,2021,NLE,1.0,A,,100.0,100.0,100.0,100.0,,60.0,60.0,60.0,18.0,24.0,0.0,2,2,,38.0,331.0,3087.5027499999997,84.0,128.0,29.0,,,High (80-100%),Medium (21-60 days),30-60 credits
de7187d767d7,0,Stayed,1d0ebea552eb,Full-time,2019,NAP,0.0,A,,100.0,100.0,100.0,100.0,100.0,51.0,51.0,64.5,34.5,16.5,0.0,3,4,,43.0,257.0,3872.4991499999996,83.0,88.0,33.0,,,High (80-100%),Medium (21-60 days),30-60 credits
de75cc69fff7,1,Dropout,2d2c33c52e3d,Full-time,,,0.0,B,,0.0,,0.0,100.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2,2,,,,,,,,,,Low (0-40%),,<30 credits
de7665cf7c15,0,Stayed,2206b111c94d,Full-time,,,0.0,A,,100.0,,100.0,13.043478260869565,42.5,30.0,30.0,30.0,0.0,0.0,0.0,1,1,,,,,,,,,,High (80-100%),,<30 credits
de7827dbeb97,0,Stayed,3b731d7620bf,Full-time,,,1.0,B,,79.55,100.0,40.0,77.5,,66.0,52.5,61.5,43.5,9.0,0.0,1,2,,,,,,72.0,,,,Good (60-80%),,60-90 credits
de797b4f0d82,0,Stayed,d6f0c71ef0c8,Full-time,2018,NAP,1.0,B,,100.0,100.0,100.0,100.0,75.0,67.5,67.5,75.5,22.5,45.0,0.0,2,4,,59.0,258.0,3003.1271,78.0,103.0,28.0,,,High (80-100%),Medium (21-60 days),60-90 credits
de7c661db0e3,0,Stayed,6a6581ce785d,Full-time,,,0.0,B,,100.0,,100.0,66.66666666666666,90.2439024390244,12.0,12.0,12.0,0.0,0.0,0.0,2,2,,,,,,,,,,High (80-100%),,<30 credits
de85f7f99b15,0,Stayed,2397346b4582,Part-time,2018,NAI,1.0,A,,35.29,0.0,100.0,18.181818181818183,68.75,25.5,9.0,9.0,0.0,9.0,0.0,3,4,,34.0,181.0,2121.062,46.0,29.0,28.0,,,Low (0-40%),Medium (21-60 days),<30 credits
de867302b4bb,0,Stayed,fa66df2f99ce,Full-time,,,0.0,A,,100.0,,100.0,100.0,,15.0,15.0,15.0,0.0,0.0,0.0,2,2,,,,,,16.0,,,,High (80-100%),,<30 credits
de8a3966caba,0,Stayed,60bfa6b5188a,Full-time,,,1.0,B,,100.0,,100.0,36.36363636363637,72.5,4.5,4.5,4.5,0.0,4.5,0.0,1,1,,,,,,1.0,,,,High (80-100%),,<30 credits
de8c2de509ce,1,Dropout,8bcbb4c131df,Full-time,2022,NAP,0.0,A,,7.5,21.43,0.0,,,60.0,4.5,4.5,4.5,0.0,0.0,1,1,,,,,,83.0,,,,Low (0-40%),,30-60 credits
de926db1a9d6,0,Stayed,b847856411ae,Full-time,,,1.0,B,,66.67,100.0,0.0,100.0,,36.0,24.0,24.0,24.0,0.0,0.0,2,2,,,,,,59.0,,,,Good (60-80%),,30-60 credits
de92921e1983,0,Stayed,a512db2741cd,Full-time,2019,NAP,0.0,B,,100.0,100.0,100.0,86.04651162790698,100.0,60.0,60.0,60.0,30.0,30.0,0.0,4,4,,12.0,24.0,562.3455166666666,12.0,7.0,,,,High (80-100%),Low (1-20 days),30-60 credits
de9363e3c50c,0,Stayed,1523b662871b,Part-time,,,1.0,A,,,,,100.0,,75.0,25.0,25.0,25.0,0.0,5.0,2,2,,,,,,1.0,,,,,,60-90 credits
de9396d4c931,0,Stayed,5ec1a0c99d42,Full-time,2016,NAP,0.0,B,,100.0,,100.0,78.57142857142857,76.47058823529412,9.0,9.0,9.0,0.0,0.0,0.0,4,4,,1.0,5.0,46.19075,1.0,,,,,High (80-100%),Low (1-20 days),<30 credits
de95bdc6ce17,0,Stayed,38b2d03f3256,Full-time,2022,NAP,1.0,A,,100.0,100.0,100.0,,,60.0,60.0,60.0,30.0,30.0,0.0,1,1,,59.0,751.0,5924.57235,142.0,124.0,41.0,,,High (80-100%),Medium (21-60 days),30-60 credits
de9933100ab8,0,Stayed,d6a403173361,Full-time,2018,NAP,1.0,A,,0.0,0.0,0.0,49.01960784313725,72.5,39.0,0.0,0.0,0.0,0.0,0.0,3,4,,15.0,81.0,741.8787833333332,20.0,68.0,8.0,,,Low (0-40%),Low (1-20 days),30-60 credits
dea06ef8b7a0,0,Stayed,f11a7d64cc02,Full-time,,,0.0,A,,100.0,100.0,100.0,100.0,,54.0,54.0,60.0,30.0,6.0,0.0,2,2,,,,,,40.0,,,,High (80-100%),,30-60 credits
dea2aab48e87,1,Dropout,01d54579da44,Full-time,2022,NAP,0.0,A,,0.0,0.0,0.0,,,60.0,0.0,0.0,0.0,0.0,0.0,1,1,,5.0,16.0,275.34978333333333,5.0,,3.0,,,Low (0-40%),Low (1-20 days),30-60 credits
dea7dd28da42,0,Stayed,7ed8f0f3b707,Full-time,2016,NAP,0.0,A,,84.21,100.0,75.0,75.86206896551724,67.56756756756756,57.0,48.0,61.5,21.0,27.0,0.0,3,4,,1.0,1.0,47.31313333333333,1.0,81.0,9.0,,,High (80-100%),Low (1-20 days),30-60 credits
deaa8f7c18eb,0,Stayed,0fecf9247f3d,Full-time,2019,NAP,1.0,B,,74.19,100.0,42.86,93.02325581395348,93.18181818181816,46.5,34.5,34.5,25.5,9.0,0.0,3,4,,29.0,179.0,2044.8038166666665,46.0,76.0,24.0,,,Good (60-80%),Medium (21-60 days),30-60 credits
deac53385f76,0,Stayed,01d54579da44,Part-time,2014,NAI,1.0,A,,0.0,,0.0,0.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,4,5,,14.0,29.0,801.8283666666667,17.0,26.0,2.0,,,Low (0-40%),Low (1-20 days),<30 credits
deb075dc1258,0,Stayed,5ec1a0c99d42,Full-time,2021,NAP,1.0,B,,100.0,100.0,100.0,100.0,,60.0,60.0,60.0,6.0,9.0,0.0,2,2,,57.0,305.0,3391.0006666666673,87.0,29.0,39.0,,,High (80-100%),Medium (21-60 days),30-60 credits
deb21fd382f1,1,Dropout,7045d16ae7f0,Part-time,2022,NAP,0.0,A,,50.0,100.0,0.0,,,36.0,18.0,18.0,18.0,0.0,0.0,1,1,,23.0,83.0,1441.6361499999998,32.0,,6.0,,,Medium (40-60%),Medium (21-60 days),30-60 credits
deb4083b23bc,0,Stayed,5ec1a0c99d42,Full-time,2018,NTE,0.0,A,,100.0,,100.0,100.0,72.72727272727273,21.0,21.0,21.0,0.0,12.0,0.0,4,4,,52.0,216.0,3032.9725499999995,88.0,,19.0,,,High (80-100%),Medium (21-60 days),<30 credits
deb7e9ce751e,0,Stayed,f57e5cb1f453,Full-time,2020,NAP,1.0,B,,90.0,78.95,100.0,100.0,100.0,60.0,54.0,54.0,22.5,31.5,0.0,3,3,,30.0,125.0,2135.059,51.0,140.0,18.0,,,High (80-100%),Medium (21-60 days),30-60 credits
deb7ef3b90ba,0,Stayed,d4ee9f58e586,Full-time,2022,NAP,1.0,B,,100.0,100.0,100.0,,,60.0,60.0,60.0,18.0,15.0,0.0,1,1,,92.0,2491.0,6749.166399999999,168.0,111.0,51.0,,,High (80-100%),High (60+ days),30-60 credits
dec28982b0c4,0,Stayed,d4ee9f58e586,Full-time,2021,NTE,1.0,B,,92.31,100.0,81.25,93.18181818181816,,58.5,54.0,54.0,34.5,19.5,0.0,3,4,,52.0,2526.0,4199.67075,95.0,127.0,30.0,,,High (80-100%),Medium (21-60 days),30-60 credits
dec5436cf0e3,0,Stayed,01d54579da44,Full-time,2020,NAP,1.0,B,,20.41,36.36,15.79,81.25,70.0,73.5,15.0,15.0,6.0,0.0,0.0,1,3,,36.0,187.0,1738.9637833333334,44.0,155.0,28.0,,,Low (0-40%),Medium (21-60 days),60-90 credits
dec5f615738f,0,Stayed,0fecf9247f3d,Full-time,2017,NAP,0.0,A,,100.0,100.0,100.0,100.0,47.61904761904761,42.0,42.0,42.0,30.0,12.0,0.0,4,4,,50.0,194.0,2734.3147833333333,68.0,9.0,14.0,,,High (80-100%),Medium (21-60 days),30-60 credits
